subject,activity,window_id,stress_level,binary_stress,confidence,reasoning
2z7d,Relax,5,1.0,0,0.95,"The individual displays a calm, neutral expression with no signs of tension or stress. There is minimal movement, suggesting relaxed physiological state."
2z7d,Relax,27,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Relax,0,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal tension. There are no signs of physiological stress indicators."
2z7d,Relax,19,1.0,0,0.95,"The person displays a relaxed, smiling expression with no signs of tension or stress cues."
2z7d,Relax,15,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress."
2z7d,Relax,11,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal eye movement, indicating low stress. No signs of tension or discomfort are visible."
2z7d,Relax,7,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress indicators."
2z7d,Relax,9,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with no signs of tension or stress indicators. There is no noticeable fidgeting or avoidance behavior."
2z7d,Relax,26,1.0,0,0.95,"The individual displays a calm, relaxed smile with no signs of tension or stress in facial or body language."
2z7d,Relax,21,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal tension. There are no signs of stress-related physiological or behavioral indicators."
2z7d,Relax,4,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Relax,28,1.0,0,0.95,"The individual displays a calm, relaxed smile with no signs of tension or stress. Facial muscles are relaxed and eyes are steady, indicating low stress."
2z7d,Relax,22,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal tension. No signs of stress are evident in eye movement or body language."
2z7d,Counting1,2,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Counting1,1,3.0,0,0.8,"The person shows minimal tension, with steady gaze and relaxed facial features, suggesting low stress."
2z7d,Counting1,3,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Counting1,10,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Counting1,8,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or anxiety."
2z7d,Counting1,6,1.0,0,0.95,"The individual displays calm, neutral facial expressions with steady eye contact and no signs of tension or anxiety."
2z7d,Counting1,5,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or anxiety."
2z7d,Counting1,0,1.0,0,0.95,"The individual maintains a calm, neutral expression with steady eye contact and relaxed posture, indicating low stress."
2z7d,Counting1,11,1.0,0,0.95,"The person displays calm facial expressions and steady eye contact, indicating low stress. No signs of tension or avoidance are present."
2z7d,Counting1,7,2.0,0,0.85,"The person maintains steady eye contact and a relaxed facial expression, with no visible signs of tension or distress."
2z7d,Counting1,9,1.0,0,0.95,"The person displays a calm, smiling expression with relaxed facial features and steady eye contact, indicating low stress."
2z7d,Counting1,4,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or anxiety. No behavioral cues indicate stress."
2z7d,Stroop,2,1.0,0,0.95,"The individual maintains steady eye contact and relaxed facial features, indicating calmness. No signs of tension or distress are visible."
2z7d,Stroop,1,2.0,0,0.85,"The individual maintains steady eye contact and relaxed facial features, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Stroop,3,1.0,0,0.95,"The individual displays calm, relaxed facial features with steady eye contact and no signs of tension or anxiety."
2z7d,Stroop,10,1.0,0,0.95,"The individual displays calm, steady eye contact and relaxed facial features, indicating low stress. No signs of tension or avoidance are present."
2z7d,Stroop,8,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Stroop,6,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress indicators."
2z7d,Stroop,5,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or distress."
2z7d,Stroop,0,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. No signs of tension or avoidance are present."
2z7d,Stroop,11,1.0,0,0.95,"The individual displays calm facial expressions and steady eye contact, indicating low stress. No signs of tension or discomfort are visible."
2z7d,Stroop,7,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or distress."
2z7d,Stroop,9,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or anxiety."
2z7d,Stroop,4,1.0,0,0.95,The individual maintains steady eye contact and a relaxed facial expression with no visible signs of tension or stress.
2z7d,Reading,2,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress. Facial muscles are loose and eyes are calm."
2z7d,Reading,1,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or anxiety."
2z7d,Reading,3,1.0,0,0.95,"The person maintains a calm, relaxed facial expression with steady eye contact and no signs of tension or distress."
2z7d,Reading,10,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Reading,8,1.0,0,0.95,"The individual maintains calm facial expression and steady gaze, indicating low stress. No signs of tension or discomfort are visible."
2z7d,Reading,6,1.0,0,0.95,The individual maintains a calm facial expression with relaxed eyes and no signs of tension or fidgeting.
2z7d,Reading,5,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Reading,0,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or anxiety."
2z7d,Reading,11,1.0,0,0.95,"The individual displays a broad, relaxed smile with no signs of tension or stress. Facial muscles are relaxed and eyes are calm, indicating low stress."
2z7d,Reading,7,1.0,0,0.95,"The individual displays calm, relaxed facial features with no signs of tension or stress indicators."
2z7d,Reading,9,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress indicators."
2z7d,Reading,4,1.0,0,0.95,"The individual displays a relaxed smile and steady gaze, indicating low stress. No signs of tension or avoidance are present."
2z7d,Video1,31,1.0,0,0.95,"The individual displays a calm, slightly smiling expression with relaxed facial muscles and steady eye contact, indicating low stress."
2z7d,Video1,16,1.0,0,0.95,"The individual displays calm, neutral facial features with steady eye contact, indicating low stress. No physiological or behavioral cues suggest tension or anxiety."
2z7d,Video1,30,1.0,0,0.95,"The individual displays a calm, slight smile and steady eye contact, indicating low stress. No signs of tension or avoidance are present."
2z7d,Video1,2,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video1,1,1.0,0,0.95,"The individual displays a calm, slight smile and steady gaze, indicating low stress. No signs of tension or avoidance are present."
2z7d,Video1,23,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal micro-expressions indicating low stress. No signs of tension or avoidance are present."
2z7d,Video1,24,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress."
2z7d,Video1,20,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or stress indicators."
2z7d,Video1,14,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video1,3,1.0,0,0.95,"The individual displays a calm, slight smile with relaxed facial features, indicating low stress. No signs of tension or avoidance are present."
2z7d,Video1,17,1.0,0,0.95,"The individual displays a calm, neutral expression with no signs of tension or stress. No observable physiological or behavioral indicators suggest elevated stress."
2z7d,Video1,32,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or stress cues."
2z7d,Video1,33,1.0,0,0.95,"The individual displays a calm, slight smile and relaxed facial features, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Video1,10,1.0,0,0.95,"The individual displays a calm, slight smile with relaxed facial features, indicating low stress. No signs of tension or avoidance are present."
2z7d,Video1,12,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video1,29,1.0,0,0.95,"The individual displays a calm, slight smile with relaxed facial muscles, indicating low stress. No signs of tension or avoidance are present."
2z7d,Video1,13,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video1,8,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or anxiety."
2z7d,Video1,6,1.0,0,0.95,"The individual maintains a calm facial expression with no signs of tension or anxiety. Eyes are steady and focused, indicating relaxed engagement."
2z7d,Video1,25,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with no signs of tension or stress indicators."
2z7d,Video1,18,1.0,0,0.95,"The individual displays a calm, neutral expression with no visible signs of stress. No micro-expressions or body language indicate tension."
2z7d,Video1,5,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal eye movement and no signs of tension or discomfort."
2z7d,Video1,27,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal tension. There are no signs of stress-related physiological or behavioral cues."
2z7d,Video1,0,2.0,0,0.85,"The individual shows a subtle smile and relaxed facial features, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Video1,19,1.0,0,0.95,"The individual maintains a calm, neutral expression with steady gaze and no visible signs of tension or stress."
2z7d,Video1,15,3.0,0,0.8,"The person briefly covers their mouth, suggesting mild anxiety or contemplation, but their eyes remain calm and focused."
2z7d,Video1,11,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress indicators."
2z7d,Video1,7,2.0,0,0.85,"The person maintains a calm facial expression with minimal eye movement, suggesting low stress. No signs of tension or avoidance are observed."
2z7d,Video1,9,2.0,0,0.85,"The person shows minimal tension, with relaxed facial features and steady eye contact. No signs of distress or self-soothing behaviors are observed."
2z7d,Video1,26,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with no signs of tension or stress indicators."
2z7d,Video1,21,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video1,4,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video1,28,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress indicators."
2z7d,Video1,22,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or discomfort."
2z7d,Counting2,2,2.0,0,0.85,"The person shows minimal tension, with relaxed facial muscles and steady eye contact. No signs of elevated stress indicators are present."
2z7d,Counting2,1,1.0,0,0.95,"The individual maintains calm facial expression and steady gaze, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Counting2,3,1.0,0,0.95,"The individual displays calm, relaxed facial features with no signs of tension or distress. Eyes are steady and gaze is direct, indicating composure."
2z7d,Counting2,10,1.0,0,0.95,"The individual displays calm, relaxed facial features with steady eye contact and no signs of tension or anxiety."
2z7d,Counting2,8,1.0,0,0.95,"The individual displays a calm, slightly smiling expression with relaxed facial features and steady eye contact, indicating low stress."
2z7d,Counting2,6,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal eye movement and no signs of tension or discomfort."
2z7d,Counting2,5,2.0,0,0.85,"The individual maintains a relaxed facial expression with minimal eye movement, suggesting low stress. No signs of tension or avoidance are present."
2z7d,Counting2,0,1.0,0,0.95,"The individual maintains a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Counting2,11,1.0,0,0.95,"The individual displays calm, neutral facial expressions with steady eye contact and no signs of tension or distress."
2z7d,Counting2,7,1.0,0,0.95,"The individual displays calm, neutral facial expressions with steady eye contact and no signs of tension or avoidance."
2z7d,Counting2,9,1.0,0,0.95,"The person displays a relaxed smile and steady eye contact, indicating low stress. No signs of tension or avoidance are present."
2z7d,Counting2,4,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Counting3,2,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting calmness. No signs of tension or agitation are evident."
2z7d,Counting3,1,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Counting3,3,2.0,0,0.85,The individual maintains steady eye contact and a relaxed facial expression with minimal tension. No clear signs of stress or discomfort are evident.
2z7d,Counting3,10,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting low stress. No signs of tension or avoidance are evident."
2z7d,Counting3,8,2.0,0,0.85,"The individual maintains steady eye contact and a relaxed facial expression, indicating low stress. No signs of tension or avoidance are present."
2z7d,Counting3,6,1.0,0,0.95,"The individual displays calm, neutral facial expressions with no signs of tension or stress indicators. Eyes are steady and focused, suggesting relaxed engagement."
2z7d,Counting3,5,1.0,0,0.95,"The individual maintains steady eye contact and relaxed facial features, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Counting3,0,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating calmness. No signs of tension or distress are visible."
2z7d,Counting3,11,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting calmness. No signs of tension or distress are visible."
2z7d,Counting3,7,1.0,0,0.95,"The individual displays calm, neutral facial expressions with steady eye contact and no signs of tension or discomfort."
2z7d,Counting3,9,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting calmness. No signs of tension or anxiety are visible."
2z7d,Counting3,4,1.0,0,0.95,"The individual displays calm, neutral facial expressions with steady gaze and no signs of tension or discomfort."
2z7d,Math,2,2.0,0,0.85,"The individual maintains steady eye contact and neutral facial expression, suggesting low stress. No visible signs of tension or discomfort are present."
2z7d,Math,1,2.0,0,0.85,"The individual maintains steady eye contact and minimal facial tension, suggesting low stress. No overt signs of anxiety or discomfort are visible."
2z7d,Math,3,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting low stress. No significant physiological or behavioral indicators of tension are present."
2z7d,Math,10,1.0,0,0.95,"The individual maintains calm facial expression and steady gaze, indicating low stress. No physical cues suggest tension or discomfort."
2z7d,Math,8,2.0,0,0.85,"The individual maintains steady eye contact and relaxed facial muscles, indicating low stress. No signs of tension or avoidance are present."
2z7d,Math,6,1.0,0,0.95,"The individual maintains steady eye contact and relaxed facial features, indicating calmness. No signs of tension or stress are visible."
2z7d,Math,5,1.0,0,0.95,"The individual displays calm, steady eye contact and relaxed facial features, indicating low stress. No signs of tension or avoidance are present."
2z7d,Math,0,2.0,0,0.85,"The individual maintains steady eye contact and neutral facial expression, suggesting calmness. No signs of tension or avoidance are visible."
2z7d,Math,11,2.0,0,0.85,"The individual maintains steady eye contact and a relaxed facial expression with minimal micro-expressions, suggesting low stress. No signs of tension or avoidance are present."
2z7d,Math,7,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting low stress. No significant physiological or behavioral indicators of tension are observed."
2z7d,Math,9,1.0,0,0.95,"The individual displays calm, relaxed facial features with steady eye contact and no signs of tension or distress."
2z7d,Math,4,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. No signs of tension or agitation are visible."
2z7d,Breathing,31,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Breathing,16,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting calmness. No visible signs of tension or discomfort are present."
2z7d,Breathing,30,1.0,0,0.95,"The individual maintains calm facial expression and steady gaze, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Breathing,2,1.0,0,0.95,"The individual maintains a calm, steady gaze and relaxed facial features, indicating low stress. No signs of tension or discomfort are present."
2z7d,Breathing,1,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress."
2z7d,Breathing,23,1.0,0,0.95,"The individual maintains a calm, neutral expression with steady gaze and no signs of tension or distress."
2z7d,Breathing,24,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. There are no signs of tension or avoidance behaviors."
2z7d,Breathing,20,2.0,0,0.85,"The individual displays minimal facial tension and steady gaze, indicating low stress. No significant physiological or behavioral cues suggest distress."
2z7d,Breathing,14,2.0,0,0.85,"The individual maintains a calm facial expression with no visible signs of tension or distress. Eyes are steady and focused, indicating low stress."
2z7d,Breathing,3,2.0,0,0.85,"The individual displays a calm, neutral expression with minimal facial tension. There is no evidence of stress-related physical cues such as furrowed brows or rapid blinking."
2z7d,Breathing,17,2.0,0,0.85,"The individual maintains steady eye contact and a neutral expression, with no signs of tension or distress."
2z7d,Breathing,32,2.0,0,0.85,"The individual maintains a calm, neutral expression with no visible signs of tension or distress. There is minimal eye movement or body language indicating stress."
2z7d,Breathing,33,2.0,0,0.85,"The individual maintains a calm, neutral expression with no visible signs of tension or distress. Eyes are steady and focused, indicating composure."
2z7d,Breathing,34,2.0,0,0.85,"The individual displays a calm, neutral expression with steady gaze and no signs of tension or anxiety."
2z7d,Breathing,10,1.0,0,0.95,"The individual displays a calm, neutral expression with no visible signs of stress such as tense muscles or rapid eye movements."
2z7d,Breathing,12,1.0,0,0.95,"The individual maintains a calm facial expression with no signs of tension or stress indicators. Eyes are steady and focused, suggesting relaxed engagement."
2z7d,Breathing,29,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting calmness. No signs of tension or avoidance are evident."
2z7d,Breathing,13,1.0,0,0.95,"The individual displays a calm, neutral expression with no signs of tension or stress. No observable physiological or behavioral indicators suggest elevated stress."
2z7d,Breathing,8,1.0,0,0.95,"The individual maintains a calm, neutral expression with no visible tension cues. There is no significant eye movement or body language indicating stress."
2z7d,Breathing,35,2.0,0,0.85,"The individual maintains a calm, neutral expression with no visible signs of tension or distress. Eyes are steady and focused, suggesting relaxed engagement."
2z7d,Breathing,6,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with no signs of tension or stress. No observable body language or eye movements indicate stress."
2z7d,Breathing,25,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Breathing,18,1.0,0,0.95,"The individual maintains calm facial expression and steady gaze, indicating low stress. No signs of tension or discomfort are visible."
2z7d,Breathing,5,1.0,0,0.95,"The individual displays a calm, neutral expression with relaxed facial muscles and steady eye contact, indicating low stress."
2z7d,Breathing,27,2.0,0,0.85,"The individual maintains a neutral expression with no visible signs of tension or anxiety. Eyes are steady and gaze is direct, indicating calmness."
2z7d,Breathing,0,1.0,0,0.95,"The individual displays a calm, slight smile, indicating low stress. No signs of tension or avoidance are visible."
2z7d,Breathing,19,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. There is no visible tension or avoidance behaviors."
2z7d,Breathing,15,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Breathing,11,1.0,0,0.95,"The individual displays a calm, neutral expression with no signs of tension or stress. Eyes are relaxed and focused, indicating low stress."
2z7d,Breathing,7,2.0,0,0.85,"The person maintains steady eye contact and a neutral facial expression, suggesting calmness. No visible signs of tension or discomfort are present."
2z7d,Breathing,9,1.0,0,0.95,"The individual maintains a calm, neutral expression with no visible signs of tension or stress. There is no fidgeting or avoidance behavior observed."
2z7d,Breathing,26,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. No signs of tension or discomfort are visible."
2z7d,Breathing,21,1.0,0,0.95,"The individual displays a calm, neutral expression with no signs of tension or anxiety. There is no observable fidgeting or avoidance behavior."
2z7d,Breathing,4,1.0,0,0.95,"The individual displays a calm, neutral expression with no signs of tension or stress indicators."
2z7d,Breathing,28,2.0,0,0.85,"The individual maintains a neutral facial expression with steady gaze, indicating low stress. No signs of tension or avoidance are present."
2z7d,Breathing,22,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or stress."
2z7d,Speaking,2,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Speaking,1,1.0,0,0.95,"The individual displays calm, relaxed facial features with minimal expression changes, suggesting low stress. No signs of tension or avoidance are present."
2z7d,Speaking,3,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or anxiety."
2z7d,Speaking,10,1.0,0,0.95,"The individual maintains a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Speaking,8,1.0,0,0.95,"The individual displays calm, relaxed facial features with no signs of tension or distress. Eyes are steady and mouth is neutral, indicating low stress."
2z7d,Speaking,6,1.0,0,0.95,"The individual displays a relaxed smile and steady gaze, indicating low stress. No signs of tension or avoidance are present."
2z7d,Speaking,5,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Speaking,0,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting calmness. There are no signs of tension or distress."
2z7d,Speaking,11,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Speaking,7,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Speaking,9,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Speaking,4,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Video2,16,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video2,2,1.0,0,0.95,"The individual displays a calm, slight smile with relaxed facial muscles, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Video2,1,2.0,0,0.85,"The individual displays a subtle smile and relaxed facial features, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Video2,20,1.0,0,0.95,"The person maintains a calm, smiling expression with minimal eye movement, indicating low stress. No signs of tension or avoidance are present."
2z7d,Video2,14,2.0,0,0.85,"The person shows minimal facial tension and maintains steady eye contact, indicating low stress. No signs of physical discomfort or agitation are present."
2z7d,Video2,3,2.0,0,0.85,"The person shows minimal tension, with relaxed facial muscles and steady gaze, suggesting low stress."
2z7d,Video2,17,1.0,0,0.95,"The individual displays a calm, slight smile with relaxed facial features, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Video2,10,1.0,0,0.95,"The individual displays a calm, slight smile and relaxed facial features, indicating low stress. No signs of tension or avoidance are present."
2z7d,Video2,12,2.0,0,0.85,"The person maintains a neutral expression with minimal eye movement, suggesting low stress. No signs of tension or avoidance are visible."
2z7d,Video2,13,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating calmness. No signs of tension or anxiety are visible."
2z7d,Video2,8,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal eye movement, indicating low stress. No signs of tension or discomfort are visible."
2z7d,Video2,6,1.0,0,0.95,"The individual displays a calm, neutral expression with relaxed facial features and steady gaze, indicating low stress."
2z7d,Video2,18,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with no signs of tension or distress. There is no observable body language or eye movement indicating stress."
2z7d,Video2,5,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with minimal eye movement, indicating low stress. No signs of tension or discomfort are visible."
2z7d,Video2,0,1.0,0,0.95,"The individual displays a calm, neutral expression with minimal eye or facial movement, suggesting low stress. No signs of tension or avoidance are observed."
2z7d,Video2,19,1.0,0,0.95,"The individual displays a calm, neutral expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video2,15,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with no signs of tension or distress. No observable stress indicators are present."
2z7d,Video2,11,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or discomfort."
2z7d,Video2,7,1.0,0,0.95,"The individual displays a relaxed, smiling expression with no signs of tension or stress indicators."
2z7d,Video2,9,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with no signs of tension or stress indicators. Eyes are steady and gaze is direct, suggesting composure."
2z7d,Video2,21,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, suggesting low stress. No visible tension or avoidance behaviors are present."
2z7d,Video2,4,1.0,0,0.95,"The individual maintains a calm, neutral expression with no signs of tension or anxiety. There is minimal eye movement or body tension, indicating low stress."
2z7d,Video2,22,1.0,0,0.95,"The individual displays a calm, slight smile with relaxed facial features, indicating low stress. No signs of tension or avoidance are present."
2z7d,Baseline,2,2.0,0,0.85,"The person maintains steady eye contact and relaxed facial features, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Baseline,1,1.0,0,0.95,"The individual displays a calm, relaxed facial expression with steady eye contact and no signs of tension or discomfort."
2z7d,Baseline,3,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating calmness. No signs of tension or distress are visible."
2z7d,Baseline,10,2.0,0,0.85,"The individual maintains steady eye contact and relaxed facial muscles, indicating low stress. No signs of tension or avoidance are present."
2z7d,Baseline,8,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Baseline,6,2.0,0,0.85,"The individual maintains steady eye contact and relaxed facial features, indicating low stress. No signs of tension or avoidance are observed."
2z7d,Baseline,5,1.0,0,0.95,"The individual displays calm, neutral facial expressions with no signs of tension or stress indicators. Eye contact and posture remain relaxed and steady."
2z7d,Baseline,0,1.0,0,0.95,"The individual displays calm, neutral facial expressions with no signs of tension or stress. No noticeable eye or body language cues indicate discomfort."
2z7d,Baseline,11,2.0,0,0.85,The individual maintains steady eye contact and a relaxed facial expression with no signs of tension or distress.
2z7d,Baseline,7,2.0,0,0.85,"The individual maintains steady eye contact and a neutral facial expression, indicating calmness. No signs of tension or distress are visible."
2z7d,Baseline,9,2.0,0,0.85,"The individual maintains steady eye contact and a relaxed facial expression with minimal micro-expressions, indicating low stress. No signs of tension or avoidance are present."
2z7d,Baseline,4,2.0,0,0.85,"The individual maintains steady eye contact and relaxed facial features, indicating low stress. No signs of tension or avoidance are present."
