subject,activity,window_id,ECG_Rate_Mean,EDA_Tonic_SD,HRV_AI,HRV_ApEn,HRV_C1a,HRV_C1d,HRV_C2a,HRV_C2d,HRV_CD,HRV_CMSEn,HRV_CSI,HRV_CSI_Modified,HRV_CVI,HRV_CVNN,HRV_CVSD,HRV_Ca,HRV_Cd,HRV_DFA_alpha1,HRV_FuzzyEn,HRV_GI,HRV_HF,HRV_HFD,HRV_HFn,HRV_HTI,HRV_IALS,HRV_IQRNN,HRV_KFD,HRV_LF,HRV_LFHF,HRV_LFn,HRV_LZC,HRV_LnHF,HRV_MCVNN,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Width,HRV_MSEn,HRV_MadNN,HRV_MaxNN,HRV_MeanNN,HRV_MedianNN,HRV_MinNN,HRV_PAS,HRV_PI,HRV_PIP,HRV_PSS,HRV_Prc20NN,HRV_Prc80NN,HRV_RCMSEn,HRV_RMSSD,HRV_S,HRV_SD1,HRV_SD1SD2,HRV_SD1a,HRV_SD1d,HRV_SD2,HRV_SD2a,HRV_SD2d,HRV_SDANN1,HRV_SDANN2,HRV_SDANN5,HRV_SDNN,HRV_SDNNI1,HRV_SDNNI2,HRV_SDNNI5,HRV_SDNNa,HRV_SDNNd,HRV_SDRMSSD,HRV_SDSD,HRV_SI,HRV_SampEn,HRV_ShanEn,HRV_Symbolic_EqualProb4_0V,HRV_Symbolic_EqualProb4_1V,HRV_Symbolic_EqualProb4_2LV,HRV_Symbolic_EqualProb4_2UV,HRV_TINN,HRV_TP,HRV_ULF,HRV_VHF,HRV_VLF,HRV_pNN20,HRV_pNN50,RAV_CVSD,RAV_Mean,RAV_RMSSD,RAV_SD,RRV_ApEn,RRV_CVBB,RRV_CVSD,RRV_HF,RRV_MCVBB,RRV_MadBB,RRV_MeanBB,RRV_MedianBB,RRV_RMSSD,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_SDBB,RRV_SDSD,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Ratio,RSP_RVT,RSP_Rate_Mean,RSP_Symmetry_PeakTrough,RSP_Symmetry_RiseDecay,SCR_Peaks_Amplitude_Mean,SCR_Peaks_N
5f7t,Video1,1,69.66828025409818,807.8276550444866,47.81414264,0.39620537,0.38601326,0.61398674,0.52990095,0.47009905,1.822537,0.0,3.5183379,677.11848099,4.02231669,0.08266461,0.04420839,0.51913179,0.48086821,1.68748192,0.89745121,47.50542299,0.01793279,1.4498218,1.0,5.5,0.28125,50.0,1.72840289,,,,0.91716257,-4.02112456,0.07413,-0.52654913,1.08531184,0.00058546,0.02889632,1.0,1.50353941,1.51608363,0.47249113,0.0,31.1346,509.0,430.87878788,420.0,379.0,0.0,59.375,0.24242424,0.33333333,402.0,456.6,0.0,19.04845794,2067.02906977,13.67507077,0.28422512,8.50237159,10.72305325,48.11351979,35.02389805,32.9884427,,,,35.61842709,,,,25.48493434,24.52775186,1.86988507,19.33947055,47.17353098,2.07944154,4.86257594,0.35483871,0.38709677,0.22580645,0.03225806,39.0625,0.01793279,,,,21.21212121,3.03030303,0.3897331572063812,5374.45142471598,2094.6019220068924,2043.8050566527224,0.1823215567939544,0.2602043357411921,0.3698668362722486,0.0221221334816308,0.3200625984251968,487.7754,1573.428571428571,1524.0,581.9590478146494,444.82191193030656,370.636441042393,0.8332243333832513,409.4129362647843,629.07318069257,0.906,0.7158749999999999,0.7901490066225164,1356.8727891380183,19.58216568673884,0.6093237331002482,0.4276057362558751,2192.8275486974185,2.0
5f7t,Video1,2,68.62820872242153,773.3659705038109,53.87851925,0.17525983,0.41198531,0.58801469,0.474386,0.525614,2.13931091,0.0,2.73731185,434.17613983,3.96335907,0.06863828,0.04618205,0.46701113,0.53298887,1.40815739,1.17504518,54.2,0.06553711,1.74497614,0.76854661,4.71428571,0.35483871,39.0,1.76763918,,,,1.070023,-2.72513867,0.06535824,-0.20574339,-1.4612777,0.00116798,0.15459713,-0.65057177,2.00919063,1.60543989,1.37210423,0.0,28.1694,500.0,437.54545455,431.0,381.0,0.0,48.38709677,0.33333333,0.45454545,415.2,461.6,0.0,20.20674392,1804.63329121,14.48629775,0.36532191,9.31786352,11.13190706,39.65351447,27.31162975,28.74849718,,,,30.0323689,,,,20.40524075,21.79903031,1.48625474,20.48671875,54.53938267,1.09861229,4.80196988,0.29032258,0.35483871,0.25806452,0.09677419,46.875,0.08527409,,0.01973698,,24.24242424,3.03030303,0.5114437235550873,6009.962462122417,3073.757580054189,2253.4821371741173,0.4054651081081645,0.4718948186926118,0.6896896835125733,0.0124111952333185,0.527331399317406,1081.5567,2024.25,2051.0,1396.1043418503266,1190.9618661681263,637.6129965216626,0.5353765008221109,955.2330867385195,1684.2744234041354,0.93125,1.0986,1.179704697986577,1050.305738304546,16.453554240923108,0.6035185649069644,0.5127920932348602,709.0742190624647,3.0
5f7t,Video1,3,66.88333504269848,1008.9527936034892,46.6045364,0.13657921,0.47317819,0.52682181,0.53935162,0.46064838,1.32923479,0.0,2.64364573,344.83710481,3.80861821,0.05488849,0.03830698,0.53104975,0.46895025,1.35706706,1.13015153,46.71532847,0.04578205,1.72171859,1.0,4.0,0.33333333,27.0,1.93780359,,,,1.09375,-3.08386322,0.04798594,-0.35082262,-0.94568953,0.01306731,1.13897413,-1.08380279,2.56588106,2.06457607,3.36046261,0.0,21.4977,510.0,448.5625,448.0,403.0,0.0,60.0,0.3125,0.4,431.4,463.0,0.0,17.18307494,1263.71198285,12.3352367,0.37826551,8.49607753,8.96474577,32.60999583,23.94896423,22.13275718,,,,24.62091623,,,,17.96853112,16.88528364,1.43285857,17.44465904,46.8318423,1.02961942,4.66390977,0.26666667,0.46666667,0.23333333,0.03333333,62.5,0.04578205,,,,21.875,0.0,0.2256053777218772,6991.732470657349,1577.372444972965,1160.6912444613265,0.2876820724517808,0.2646756677269472,0.4049146079581158,0.0097261186923156,0.2004498525073745,407.7149999999996,2350.2,2034.0,951.6303116231638,737.9905995336255,478.7893848029631,0.648774368000805,622.0407542918712,1043.6763147643048,1.2772,1.0818333333333334,0.8470351811253785,1167.767572785226,12.889855724266331,0.6848211087969578,0.4638736616048308,35.00500761702105,11.0
5f7t,Video1,4,69.00624060557548,625.1693022164878,47.08917661,0.24541877,0.59132743,0.40867257,0.4112697,0.5887303,1.93210843,0.0,2.10023228,168.24496665,3.48508218,0.03577256,0.03056343,0.44460621,0.55539379,1.21395565,1.48876477,47.10982659,0.0218804,1.77292362,1.0,4.125,0.5,18.0,2.39356564,,,,1.37574385,-3.82216423,0.03067448,-0.32415866,-1.02915571,0.00099494,0.19725453,-0.75158539,1.78716467,1.48207171,1.73504683,0.0,13.3434,467.0,434.75757576,435.0,402.0,0.0,43.33333333,0.48484848,0.66666667,424.0,446.8,0.0,13.28768227,599.94586759,9.535587,0.47613781,7.34078312,6.1026171,20.02694757,12.84334407,15.36642906,,,,15.5523919,,,,10.46036767,11.69121631,1.17043677,13.48535645,47.13293527,1.60943791,4.41545813,0.22580645,0.4516129,0.16129032,0.16129032,54.6875,0.0218804,,,,12.12121212,0.0,0.6736987624867466,9886.48189491546,6660.510617952173,4495.065483349046,0.2231435513142097,0.2054107642672355,0.2804979524522833,0.0190449229995716,0.1273711340206185,259.455,1883.8333333333333,2037.0,528.4113927613597,390.59237063721565,383.2924905778005,0.9813107459126608,386.9596447520938,552.381027914609,0.976,0.8681428571428572,0.8894906323185012,2172.998515554292,15.754966669849104,0.6038441775286347,0.4740992399778856,505.74124859395926,6.0
5f7t,Video2,0,69.48989635755541,3908.052577881556,50.85062878,0.28786442,0.47150676,0.52849324,0.49600644,0.50399356,2.11965565,,3.16251834,394.10658913,3.69112823,0.0531111,0.03177041,0.49377915,0.50622085,1.6265412,1.12027599,50.81521739,0.01862138,1.59168964,0.81314223,5.66666667,0.40625,27.25,1.96645191,,,,0.7481563,-3.98344477,0.04755189,-0.44617116,0.31393607,0.00160325,0.1982056,-0.0025712,1.98425818,1.89252482,1.70416758,,20.7564,463.0,431.85294118,436.5,379.0,0.125,46.875,0.38235294,0.53846154,418.6,451.0,,13.72014666,964.18001167,9.85116514,0.3162037,6.76502956,7.16218368,31.15449041,21.94139864,22.11735288,,,,22.93618598,,,,16.23561824,16.43888946,1.6717158,13.93165134,50.77862525,,4.71231909,0.125,0.4375,0.21875,0.21875,78.125,0.02290052,,0.00427914,,8.82352941,0.0,0.507585482688623,7395.095103678371,3753.642917728858,2335.7126880860824,0.1541506798272587,0.2752248413964384,0.41195309931153,0.0375582435840443,0.1505288404944084,255.7485,1516.25,1699.0,624.6238868311074,465.7887575571857,362.4024663534281,0.7780403894976692,417.3096657673497,658.7247781382854,0.6107499999999999,0.8743333333333334,1.4315732023468415,1718.1210452608866,21.360475382055498,0.5904142204031839,0.618189187196695,6277.232420730365,3.0
5f7t,Video2,1,70.93731089642579,1866.3129466561,48.24774148,0.21256422,0.60630372,0.39369628,0.49892095,0.50107905,2.12362916,,2.25224703,149.77045024,3.2930042,0.03006149,0.0243117,0.5166169,0.4833831,1.02746367,1.33178657,48.22695035,0.01802271,1.90935177,1.0,3.4,0.42424242,19.75,3.25718184,,,,1.04741882,-4.01612285,0.02993373,-0.47250095,-0.10809354,2.37810111e-05,0.01612557,0.44324163,1.13943998,1.12336047,0.58472996,,12.6021,448.0,423.0,421.0,399.0,0.0,42.42424242,0.38235294,0.5,412.6,435.8,,10.28385024,385.5086207,7.38132112,0.44400103,5.75,4.63343825,16.62455855,11.74264663,11.76801586,,,,12.71601233,,,,9.2453299,8.94301256,1.23650306,10.43876444,48.20724098,,4.59467203,0.1875,0.4375,0.21875,0.15625,0.0,0.01802271,,,,5.88235294,0.0,0.540886696522098,9578.220323739908,5180.731949468499,4292.710941571244,0.2876820724517808,0.1345576838270201,0.189943034935524,0.0121490099184742,0.1928527079303675,398.8194,2039.8,2068.0,387.44580266148193,292.4428006750494,255.2363773707293,0.8727736732843617,274.4707634703558,413.57657493302656,0.791,1.1583333333333334,1.4643910661609778,2321.8373872546435,14.526025458117164,0.6939295568512338,0.614488628485467,40.057238864182736,22.0
6g6y,Baseline,0,78.89221942328493,3611.6226873441738,51.68279055,0.19740552,0.45692413,0.54307587,0.42614392,0.57385608,2.03683452,,1.49749663,98.85698771,3.46391718,0.03662707,0.04042297,0.43564186,0.56435814,0.93395479,1.52058737,51.70212766,0.03436396,1.95162212,0.64210305,4.75,0.72972973,20.0,3.21901316,,,,1.10482684,-3.37074694,0.04091275,0.0,-0.30483985,0.00010542,0.00788113,0.99439683,0.81897713,0.70399947,0.22995531,,15.5673,406.0,380.47368421,380.5,352.0,0.25,43.24324324,0.68421053,0.96296296,367.0,393.2,,15.37987453,571.40899343,11.02086473,0.66778113,7.45262817,8.12489316,16.50370784,10.7735709,12.50210152,,,,13.93563746,,,,9.26313923,10.54315966,0.90609565,15.58585637,51.72045585,,4.6818808,0.11111111,0.44444444,0.02777778,0.41666667,39.0625,0.05351783,,0.01915387,,15.78947368,0.0,0.7552391517880853,7621.895728921196,5756.354065327674,4649.117272119592,0.5066401763051149,0.6898817213285676,0.8322292860421076,0.0287024519166222,0.3636566037735849,260.1963,864.9285714285714,715.5,719.81888747742,519.3844791476611,665.0847704101348,1.2805249234662843,596.6984116834018,734.5205744967083,0.5035714285714287,0.3797333333333332,0.7540803782505907,1871.4841047679697,37.2811920211367,0.5728731628102243,0.3923674524079517,319.50797234181016,7.0
6g6y,Baseline,1,82.38096818473103,791.5982754085146,49.9966659,0.2201452,0.53947896,0.46052104,0.57312879,0.42687121,2.12506564,0.86643398,1.57546182,81.52863489,3.23039669,0.02945063,0.03147497,0.56346507,0.43653493,0.96579993,1.66590797,50.0,0.04435886,1.84095151,1.0,3.25,0.68571429,14.5,3.32874101,,,,1.2197082,-3.11544272,0.02450579,-0.20982806,-1.30196865,0.00028276,0.06740496,-0.55368886,1.38762462,1.08358492,1.04779155,0.0,8.8956,388.0,364.07692308,363.0,342.0,0.18181818,51.42857143,0.66666667,0.95833333,357.0,374.0,0.92221986,11.45931017,333.75407867,8.2117253,0.63473452,6.03144911,5.57261645,12.9372597,9.79418737,8.45260802,,,,10.72229506,,,,8.13340287,7.15893275,0.93568416,11.61313329,50.00337163,2.07944154,4.40682113,0.13513514,0.45945946,0.05405405,0.35135135,39.0625,0.04435886,,,,2.56410256,0.0,0.5241863248529759,13456.107321385209,7053.507443624134,4926.831790435454,0.0285131531036944,0.456146079303302,0.6165845675036015,0.0598610807231315,0.4692223826714801,389.9238,953.3846153846154,831.0,587.8422407415105,431.0463836392608,438.68537849506833,1.0177219787608764,434.8826543757788,609.5916417545188,0.5796923076923076,0.361,0.6227441613588112,4378.517962232102,34.583027330384155,0.5459612318817293,0.3870291709808536,274.56309013519643,8.0
6g6y,Breathing,1,71.79884939360588,270.0766440854586,51.66114172,0.17927294,0.40437678,0.59562322,0.56293451,0.43706549,2.26444971,,2.18644893,279.32726227,3.87300864,0.05915025,0.04870278,0.53549371,0.46450629,1.3284957,1.26478836,51.57232704,0.0595107,1.93465805,1.0,5.66666667,0.38709677,42.25,2.45655872,,,,0.89778756,-2.82159909,0.07288561,-0.4955247,-0.02236137,0.00114241,0.28585129,-0.4666651,1.79218741,1.78261071,2.13990059,,30.3933,458.0,417.79411765,417.0,369.0,0.0,54.83870968,0.38235294,0.41666667,397.0,444.0,,20.34773459,1465.67785693,14.6074584,0.45736262,9.29129297,11.27635801,31.93846178,23.9630963,21.11481367,,,,24.7126264,,,,18.17358123,16.92618691,1.21451488,20.65806578,51.48325301,,4.71231909,0.21875,0.46875,0.1875,0.125,31.25,0.0595107,,,,23.52941176,2.94117647,0.4197400847761326,14304.106234456058,6004.006763497394,5791.476801006839,0.2876820724517808,0.3468488041386185,0.5289518671376869,0.0151494762669445,0.2508570760233918,643.4484,2535.8,2565.0,1341.3161446877466,1091.5911169786364,596.328125559522,0.5462925781313341,879.539197534709,1543.742962197183,1.3062,1.0533333333333337,0.8064104527127036,2288.49976566053,12.120343246776816,0.5423198733139152,0.4927892568471256,20.31796657653855,15.0
6g6y,Breathing,3,68.85018315119301,628.5762330107043,53.46080809,0.20740642,0.39350265,0.60649735,0.48770854,0.51229146,1.66518122,0.0,3.03897893,530.78957957,4.00166171,0.07674857,0.04597437,0.47848118,0.52151882,1.45887195,0.98210115,53.07971014,0.02952397,1.72126723,1.0,6.6,0.25,57.0,2.14186053,,,,1.070023,-3.52255292,0.09413333,-0.42752207,-0.40203519,0.00044627,0.15479331,-0.50033636,1.8645055,1.74270606,1.68050388,0.0,41.5128,504.0,435.63636364,441.0,383.0,0.0,53.125,0.21212121,0.25,400.0,469.6,0.0,20.02810525,1971.02258361,14.368354,0.32905789,9.02594826,11.20555738,43.66512504,30.49403469,31.25311174,,,,33.43446779,,,,22.48726188,23.47681313,1.66937748,20.3199211,52.7290612,1.38629436,4.80196988,0.16129032,0.5483871,0.29032258,0.0,93.75,0.02952397,,,,33.33333333,0.0,1.4265106179516838,5712.073904402292,8148.3340751546,4659.41686342905,0.0362496711347151,0.5311078957951564,0.8263198841310392,0.0391601826873837,0.5877491078355314,757.6085999999999,1261.4,1289.0,1042.319901842893,772.2271722463252,548.9107952218748,0.7108151784210762,669.9394997560103,1092.0941402237772,0.6305,0.591,0.9373513084853292,1299.9451078864688,26.986320192773807,0.4735557664363354,0.4986643920645397,12.92547734899746,40.0
6g6y,Breathing,4,68.4009630322778,651.0571110252824,47.75059703,0.35372302,0.56226856,0.43773144,0.5295491,0.4704509,2.12632863,0.0,3.13704725,506.12478493,3.91895203,0.06840794,0.04084571,0.53257055,0.46742945,1.37681102,1.03526122,47.89915966,0.03520506,1.8654452,1.0,6.6,0.20689655,53.0,1.96222656,,,,0.91716257,-3.34656539,0.08800822,-0.36148042,-0.79205113,0.00072774,0.14689285,-0.38282069,1.85878375,1.65455562,1.47436287,0.0,38.5476,487.0,438.42424242,438.0,391.0,0.0,48.27586207,0.24242424,0.0,406.2,463.2,0.0,17.90774972,1629.22821409,12.85746927,0.3187711,9.64699519,8.51185132,40.33448856,29.35145762,27.66519299,,,,29.99169708,,,,21.84688285,20.467224,1.67478871,18.18320742,48.0445137,1.60943791,4.7790945,0.38709677,0.48387097,0.12903226,0.0,70.3125,0.03520506,,,,36.36363636,0.0,1.4819339123482544,6051.602280343743,8968.074643285421,5550.626191508664,0.0438913717612972,0.6690136154956536,1.0883080070361908,0.0505433720035137,0.5353033035367275,688.6677,1362.5,1286.5,1482.8196595868098,1132.5215860446735,615.7699013662259,0.5437158187128243,911.531051112828,1601.6273866646654,0.604625,0.6943333333333332,1.148370201915788,923.734655365844,23.29047823724939,0.5020896001878717,0.4893019463277521,10.815373569683173,41.0
6g6y,Counting1,0,90.02119216951131,2511.449979456356,42.61393321,0.45003461,0.58620291,0.41379709,0.48927193,0.51072807,1.86086176,0.77598646,3.74776073,572.8076298,3.79470202,0.08485694,0.04305206,0.49580627,0.50419373,1.18280396,0.69519603,42.16101695,0.00866934,1.62679908,1.0,5.375,0.87179487,43.5,1.98310559,,,,0.63096102,-4.74796213,0.06976941,-0.44899954,-0.40818719,0.00033441,0.16247299,-0.61534534,1.57016855,1.47966083,1.7746453,0.55711928,23.7216,381.0,333.41860465,340.0,284.0,0.8,53.84615385,0.8372093,0.97058824,301.0,353.6,0.87735274,14.35435889,1223.86047195,10.19541925,0.266826,7.86548496,6.60838344,38.20999194,26.72711593,27.30686285,,,,28.29288364,,,,19.70031192,19.86624638,1.97103081,14.41850018,41.68196712,1.31218639,5.12963946,0.34146341,0.3902439,0.02439024,0.24390244,70.3125,0.00866934,,,,13.95348837,0.0,0.7625016157458737,7643.398972494351,5828.1040663172935,5521.021964372987,0.0579586750027041,0.6558830757658264,0.638206023895606,0.0206185275107402,0.7126250716332377,497.4123,952.8571428571428,698.0,608.1191684833846,437.5612191600399,767.9175517595402,1.754994542783443,624.9628736225803,618.8050105046347,0.5248571428571428,0.4204666666666667,0.8011068771547816,1923.699604953301,32.67137795470732,0.6002102473737237,0.4445201637236034,680.8091276979519,9.0
6g6y,Counting1,1,103.36372604117028,726.8922969119548,56.36631375,0.39954552,0.4928115,0.5071885,0.35915812,0.64084188,1.64821509,0.62122666,3.59508176,262.63537451,3.17158013,0.04675689,0.02461968,0.36885151,0.63114849,1.38306231,0.94579077,56.25,0.02682884,1.51866718,0.84636715,3.57142857,0.58333333,16.5,2.00358135,,,,0.67726274,-3.61827768,0.04118333,0.0,-0.57062224,0.00092473,0.04535603,1.0,1.18410525,0.96393805,0.4403344,0.69314718,11.8608,322.0,290.36,288.0,268.0,0.3,37.5,0.56,0.78571429,279.4,300.0,0.69314718,7.14856914,291.48084362,5.08014007,0.27815779,3.58527079,3.63719214,18.2635189,10.94529073,14.62042179,,,,13.57632994,,,,8.14412536,10.653307,1.89916747,7.18440299,56.13063597,1.38629436,4.84836744,0.33333333,0.375,0.04166667,0.25,31.25,0.03169883,,0.00486998,,0.0,0.0,0.7184930405017376,12558.687772077596,9023.329762072026,7114.010999328953,0.1053605156578263,0.5364278341692583,0.6042227276582909,0.0122940294511342,0.3796229050279329,407.715,1204.6363636363635,1074.0,727.8686694727285,540.2998961482205,737.0387583520497,1.3641290024417438,646.2004755069858,764.0994408815882,0.8230000000000001,0.4425,0.5376670716889429,3810.0476325195295,26.74323210445715,0.5128769008813879,0.3296559560447954,1240.3023084155427,9.0
6g6y,Counting2,0,92.22626965123304,2541.996951136566,45.16846203,0.30596369,0.64899398,0.35100602,0.41881414,0.58118586,1.81859097,0.78169013,3.53756501,444.03477618,3.64872068,0.07098301,0.03826601,0.43594427,0.56405573,1.61383236,1.00816875,45.05747126,0.01226287,1.43109136,0.77487608,5.625,0.51162791,38.0,2.42733225,,,,0.48816472,-4.40117953,0.08211323,-0.20589909,0.88971584,0.00043509,0.01899496,0.98866178,1.45541841,1.36223904,0.31682789,0.0,26.6868,371.0,325.08888889,325.0,290.0,0.1,46.51162791,0.48888889,0.68181818,301.4,343.6,0.8202278,12.4398553,874.48138555,8.87050068,0.28268032,7.16824392,5.27168831,31.37997284,20.30781653,23.9226939,,,,23.07578643,,,,15.22811763,17.32174906,1.85498833,12.54478236,44.95796046,1.33500107,4.73629754,0.37209302,0.44186047,0.02325581,0.1627907,62.5,0.01582558,,0.00356272,,11.11111111,0.0,0.5393766343087979,12451.166839269865,6715.868462982692,5408.471323741942,0.2231435513142097,0.3895947994598859,0.662785336932997,0.0456717977295669,0.1445968790637191,277.9875,1680.8333333333333,1922.5,1114.0316871615455,880.705739733766,286.3538603429914,0.3251413581448386,654.8439254254915,1245.5060015913211,1.2540000000000002,0.4297142857142857,0.3426748689906584,3297.3248163461776,20.89709482683093,0.5769758560857575,0.2701655509158439,618.7900228982983,9.0
6g6y,Counting2,1,108.83323113753592,423.16150096215927,43.67053138,0.54406255,0.53898562,0.46101438,0.58792859,0.41207141,1.64454259,0.74292236,4.60730362,304.17268083,2.97589991,0.04341892,0.01828543,0.58570736,0.41429264,1.63688884,0.85587159,43.71859296,0.01072929,1.39562119,0.87430499,3.3125,0.60869565,18.0,1.78523788,,,,0.43229588,-4.53477811,0.05352347,-1.0,0.3856973,0.0001647,0.01097082,1.37742746,1.65036564,1.80185621,0.30298114,0.91526799,14.826,302.0,275.64150943,277.0,257.0,0.5,56.52173913,0.60377358,0.82142857,263.0,284.6,0.81445264,5.04022283,185.75041836,3.5823379,0.21704669,2.64204318,2.44347872,16.50491837,12.65539404,10.5949673,,,,11.96805739,,,,9.1416462,7.68843028,2.37450958,5.06619084,43.77260779,1.17411984,4.77453696,0.49019608,0.39215686,0.01960784,0.09803922,39.0625,0.01227179,,0.0015425,,0.0,0.0,0.4992510681595752,16841.673762058646,8408.223615302872,6783.433926142581,0.1541506798272587,0.2282440950760247,0.3178580524970384,0.0232978590744915,0.2022451127819548,282.4353,1508.125,1396.5,479.36967542209607,365.8865293789215,321.0961323193978,0.8775839134183112,344.2206258865298,517.4416921372926,0.924875,0.5607777777777778,0.606328182487123,5490.939412762053,20.239393574555645,0.5968185619510924,0.3638646979974051,1362.7127689636015,6.0
6g6y,Counting3,0,101.25218221992895,970.9291811633136,54.09384104,0.49361549,0.43783622,0.56216378,0.44327503,0.55672497,1.82787842,0.80417492,3.90394055,363.06572724,3.34546092,0.05767577,0.02816194,0.44293901,0.55706099,1.38816278,0.88492438,53.87096774,0.01975496,1.44384384,0.83520178,5.44444444,0.4893617,30.0,2.3733155,,,,0.68751549,-3.92435061,0.07513176,-0.34563062,-0.76542949,6.81817662e-05,0.04414772,-0.26426582,1.66167837,1.51172731,0.97137831,0.66230243,22.239,336.0,296.46938776,296.0,272.0,0.14285714,48.93617021,0.46938776,0.73913043,279.6,312.4,0.81383638,8.34915165,435.00155613,5.9555088,0.25615144,3.94779766,4.47332519,23.24995234,15.47956309,17.3477206,,,,17.0991009,,,,11.29606082,12.66795265,2.04800459,8.42236132,53.6516694,1.55059741,5.10950806,0.46808511,0.38297872,0.08510638,0.06382979,0.0,0.02365292,,0.00389796,,4.08163265,0.0,0.7592482894878204,15497.921443133991,11766.770346316098,6733.644651549682,0.2876820724517808,0.2067756626175705,0.2880232881977014,0.0093898866701283,0.2847221220159151,536.7012,1897.2,1885.0,546.4377823686792,404.6226122368019,379.56678156375415,0.9380760493474743,392.2947871180549,572.2227858681151,1.5416,0.5153333333333333,0.3342847258259816,2229.9601165041604,17.173473397622526,0.7183088453715151,0.1840642029763879,481.7413486299484,6.0
6g6y,Counting3,1,100.44641925079826,953.1637126553472,48.97378433,0.21183497,0.57057057,0.42942943,0.45755935,0.54244065,2.19545049,0.0,2.39654454,96.67323618,2.831856,0.02580589,0.01972057,0.47432255,0.52567745,1.40514897,1.2187493,48.9539749,0.02297519,1.60762906,0.77971563,2.88235294,0.65957447,12.0,3.01235176,,,,1.14585915,-3.77334019,0.02975117,-0.34166628,-0.25886654,0.00022237,0.03130658,0.2665535,1.59285094,1.47662703,0.73404395,0.0,8.8956,313.0,298.65306122,299.0,285.0,0.3,46.80851064,0.63265306,0.87096774,291.0,305.4,0.0,5.88960949,133.31710924,4.20799539,0.41726744,3.17905379,2.75796718,10.08464838,6.8215722,7.42740101,,,,7.70700715,,,,5.32166469,5.60235079,1.30857694,5.95100415,48.93433517,2.07944154,4.46901667,0.27659574,0.29787234,0.14893617,0.27659574,23.4375,0.02946612,,0.00649093,,0.0,0.0,0.2182399253348564,13526.292524149596,2951.9770705278343,1861.0761386001088,0.2231435513142097,0.2984810880993742,0.4713320237110149,0.0216970306259858,0.1063850381679389,139.3644,1442.6666666666667,1310.0,679.9749995404243,536.3144133808078,288.4693802352918,0.5378736297927263,430.6087164313638,758.4631170993089,1.1485,0.3094285714285714,0.2694197400335842,3113.855514029307,22.12527819609329,0.6369638733620282,0.2282501902889926,585.2511157763521,8.0
6g6y,Math,0,101.59064278532684,1011.7599164423316,44.15832948,0.5790108,0.68662087,0.31337913,0.45976791,0.54023209,1.65853178,0.77677035,3.74676642,315.57472385,3.27723457,0.05250622,0.02675675,0.47496901,0.52503099,1.45240656,0.87301756,43.9862543,0.01722918,1.50159644,0.83979602,5.0,0.68181818,24.75,2.04040489,,,,0.67726274,-4.0611509,0.06489495,-0.34068095,-0.59968196,4.69157174e-05,0.02776294,-0.18562689,1.65624441,1.52382726,0.83114446,0.56989889,19.2738,320.0,295.2,297.0,265.0,0.3,47.72727273,0.66,0.9,280.8,312.2,0.952822,7.89859197,371.76153733,5.6199051,0.26689681,4.67595801,3.1589819,21.05647169,14.2775907,15.47660828,,,,15.49983542,,,,10.62342175,11.16925625,1.96235424,7.94774601,43.81424134,1.36330484,4.740631,0.4375,0.4375,0.0,0.125,0.0,0.02051591,,0.00328673,,4.0,0.0,0.5049261715030774,12434.07458042217,6278.2896740763,5608.538359319884,0.1823215567939544,0.3648827972480706,0.4872755398029536,0.0145654425216218,0.044170725388601,68.19959999999999,1539.142857142857,1544.0,749.986666548146,580.9205912457686,541.6046088992895,0.9323212450394174,561.6067510786733,821.545778801563,0.9924285714285714,0.5295,0.5335396574060746,3728.172431974532,19.73869995152407,0.5837120175274116,0.3469619519600678,645.1410821324889,7.0
6g6y,Math,1,110.08367481541372,85.53065750086301,54.51592685,0.34647411,0.46336761,0.53663239,0.45210588,0.54789412,1.80549059,0.68921009,2.63323156,107.02134779,2.79747368,0.02857202,0.01987709,0.45353136,0.54646864,1.33558024,1.12154539,54.42477876,0.04548101,1.65502188,0.70052393,2.7,0.63829787,11.75,2.56895483,,,,0.95914792,-3.0904605,0.02992404,-0.11976342,-1.83746885,0.00119824,0.14606168,-0.88476908,1.96383676,1.46807926,1.30381326,0.68921009,8.1543,289.0,272.59259259,272.5,257.0,0.18181818,53.19148936,0.61111111,0.83333333,266.0,279.0,0.8169165,5.41834759,123.16960984,3.85862275,0.37976151,2.63300063,2.83352186,10.16064721,6.8318992,7.5208979,,,,7.78852208,,,,5.1772357,5.68299003,1.43743493,5.45691662,54.33444663,1.65822808,4.49305481,0.40384615,0.44230769,0.05769231,0.09615385,23.4375,0.06492427,,0.01944327,,0.0,0.0,0.5032767159691629,14704.420153738509,7400.392285204289,4335.500029909677,0.2231435513142097,0.354401510111972,0.4460542814391967,0.0115414414282298,0.4345788336933045,704.235,1627.6666666666667,1620.5,726.0276854225326,573.5172185732526,580.1587139165741,1.0115802893587809,576.8475246255865,811.0758287607886,0.994,0.5661428571428572,0.5695602184535787,3091.5946638303867,19.832771707002426,0.5237344039860894,0.3795690930539219,495.3361510649358,8.0
